mahalle_id,mahalle_adi,ilce_id,ilce_adi,il_id,il_adi
60821,DURUGÖL MAHALLESİ,2103,ALTINORDU,52,ORDU
60822,DÜZ MAHALLESİ,2103,ALTINORDU,52,ORDU
150887,DÜZKÖY MAHALLESİ,2103,ALTINORDU,52,ORDU
150803,EMEN MAHALLESİ,2103,ALTINORDU,52,ORDU
150805,ERENLİ MAHALLESİ,2103,ALTINORDU,52,ORDU
150889,ESKİPAZAR MAHALLESİ,2103,ALTINORDU,52,ORDU
150807,EYÜPLÜ MAHALLESİ,2103,ALTINORDU,52,ORDU
150809,GERCE MAHALLESİ,2103,ALTINORDU,52,ORDU
150811,GÖKÖMER MAHALLESİ,2103,ALTINORDU,52,ORDU
150891,GÜMÜŞKÖY MAHALLESİ,2103,ALTINORDU,52,ORDU
150813,GÜNÖREN MAHALLESİ,2103,ALTINORDU,52,ORDU
150893,GÜZELYALI (UZUNİSA) MAHALLESİ,2103,ALTINORDU,52,ORDU
60823,GÜZELYALI MAHALLESİ,2103,ALTINORDU,52,ORDU
150895,HACILAR MAHALLESİ,2103,ALTINORDU,52,ORDU
150897,HATİPLİ MAHALLESİ,2103,ALTINORDU,52,ORDU
150815,HÜRRİYET MAHALLESİ,2103,ALTINORDU,52,ORDU
150817,IŞIKLI MAHALLESİ,2103,ALTINORDU,52,ORDU
150899,KARAAĞAÇ MAHALLESİ,2103,ALTINORDU,52,ORDU
150901,KARACAÖMER MAHALLESİ,2103,ALTINORDU,52,ORDU
150819,KARAOLUK MAHALLESİ,2103,ALTINORDU,52,ORDU
60824,KARAPINAR MAHALLESİ,2103,ALTINORDU,52,ORDU
60838,KARAPINAROSB MAHALLESİ,2103,ALTINORDU,52,ORDU
60825,KARŞIYAKA MAHALLESİ,2103,ALTINORDU,52,ORDU
150821,KAYABAŞI MAHALLESİ,2103,ALTINORDU,52,ORDU
150903,KAYADİBİ MAHALLESİ,2103,ALTINORDU,52,ORDU
150823,KISACIK MAHALLESİ,2103,ALTINORDU,52,ORDU
150825,KIZILHİSAR MAHALLESİ,2103,ALTINORDU,52,ORDU
60826,KİRAZLİMANI MAHALLESİ,2103,ALTINORDU,52,ORDU
150905,KOVANCI MAHALLESİ,2103,ALTINORDU,52,ORDU
150907,KÖKENLİ MAHALLESİ,2103,ALTINORDU,52,ORDU
60827,KUMBAŞI MAHALLESİ,2103,ALTINORDU,52,ORDU
150827,KURTULMUŞ MAHALLESİ,2103,ALTINORDU,52,ORDU
150909,KUYLU MAHALLESİ,2103,ALTINORDU,52,ORDU
150829,MUBAREK MAHALLESİ,2103,ALTINORDU,52,ORDU
60828,NİZAMETTİN MAHALLESİ,2103,ALTINORDU,52,ORDU
150831,OĞMACA MAHALLESİ,2103,ALTINORDU,52,ORDU
150833,ORHANİYE MAHALLESİ,2103,ALTINORDU,52,ORDU
150835,ORTAKÖY MAHALLESİ,2103,ALTINORDU,52,ORDU
150837,OSMANİYE MAHALLESİ,2103,ALTINORDU,52,ORDU
150839,ÖCELİ MAHALLESİ,2103,ALTINORDU,52,ORDU
150841,ÖRENCİK MAHALLESİ,2103,ALTINORDU,52,ORDU
150911,ÖVÜNDÜK MAHALLESİ,2103,ALTINORDU,52,ORDU
150843,PELİTLİ MAHALLESİ,2103,ALTINORDU,52,ORDU
150845,SAĞIRLI MAHALLESİ,2103,ALTINORDU,52,ORDU
60829,SARAY MAHALLESİ,2103,ALTINORDU,52,ORDU
150779,SARAYCIK MAHALLESİ,2103,ALTINORDU,52,ORDU
60830,SELİMİYE MAHALLESİ,2103,ALTINORDU,52,ORDU
60831,SUBAŞI MAHALLESİ,2103,ALTINORDU,52,ORDU
60832,ŞAHİNCİLİ MAHALLESİ,2103,ALTINORDU,52,ORDU
60833,ŞARKİYE MAHALLESİ,2103,ALTINORDU,52,ORDU
150847,ŞENKÖY MAHALLESİ,2103,ALTINORDU,52,ORDU
150849,ŞENOCAK MAHALLESİ,2103,ALTINORDU,52,ORDU
60834,ŞİRİNEVLER MAHALLESİ,2103,ALTINORDU,52,ORDU
60835,TAŞBAŞI MAHALLESİ,2103,ALTINORDU,52,ORDU
150851,TERZİLİ MAHALLESİ,2103,ALTINORDU,52,ORDU
150913,TEYNELİ MAHALLESİ,2103,ALTINORDU,52,ORDU
150853,TOPLUCA MAHALLESİ,2103,ALTINORDU,52,ORDU
150867,UZUNİSA MAHALLESİ,2103,ALTINORDU,52,ORDU
150855,UZUNMUSA MAHALLESİ,2103,ALTINORDU,52,ORDU
150857,YAĞIZLI MAHALLESİ,2103,ALTINORDU,52,ORDU
150859,YARAŞLI MAHALLESİ,2103,ALTINORDU,52,ORDU
150915,YEMİŞLİ MAHALLESİ,2103,ALTINORDU,52,ORDU
60836,YENİ MAHALLESİ,2103,ALTINORDU,52,ORDU
150861,YEŞİLKÖY MAHALLESİ,2103,ALTINORDU,52,ORDU
150917,YILDIZLI MAHALLESİ,2103,ALTINORDU,52,ORDU
150863,YUKARITEPE MAHALLESİ,2103,ALTINORDU,52,ORDU
150865,ZAFER MAHALLESİ,2103,ALTINORDU,52,ORDU
60837,ZAFERİMİLLİ MAHALLESİ,2103,ALTINORDU,52,ORDU
197867,AHMETLİ MAHALLESİ,1358,GÖLKÖY,52,ORDU
151233,AKÇALI MAHALLESİ,1358,GÖLKÖY,52,ORDU
151195,ALANYURT MAHALLESİ,1358,GÖLKÖY,52,ORDU
151197,AYDOĞAN MAHALLESİ,1358,GÖLKÖY,52,ORDU
151239,BAYIRALAN MAHALLESİ,1358,GÖLKÖY,52,ORDU
151243,BULUT MAHALLESİ,1358,GÖLKÖY,52,ORDU
151247,CİHADİYE MAHALLESİ,1358,GÖLKÖY,52,ORDU
151251,ÇATAK MAHALLESİ,1358,GÖLKÖY,52,ORDU
151255,ÇETİLLİ MAHALLESİ,1358,GÖLKÖY,52,ORDU
151199,DAMARLI MAHALLESİ,1358,GÖLKÖY,52,ORDU
151227,DİREKLİ MAHALLESİ,1358,GÖLKÖY,52,ORDU
151203,DÜZYAYLA MAHALLESİ,1358,GÖLKÖY,52,ORDU
151259,EMİRLER MAHALLESİ,1358,GÖLKÖY,52,ORDU
61010,GÖLKÖY MAHALLESİ,1358,GÖLKÖY,52,ORDU
151263,GÜZELYAYLA MAHALLESİ,1358,GÖLKÖY,52,ORDU
151211,GÜZELYURT MAHALLESİ,1358,GÖLKÖY,52,ORDU
151265,HARUNİYE MAHALLESİ,1358,GÖLKÖY,52,ORDU
151267,HÜRRİYET MAHALLESİ,1358,GÖLKÖY,52,ORDU
151269,İÇYAKA MAHALLESİ,1358,GÖLKÖY,52,ORDU
151271,KALE MAHALLESİ,1358,GÖLKÖY,52,ORDU
61011,KARAGÖZ MAHALLESİ,1358,GÖLKÖY,52,ORDU
151219,KARAHASAN MAHALLESİ,1358,GÖLKÖY,52,ORDU
151273,KONAK MAHALLESİ,1358,GÖLKÖY,52,ORDU
151275,KOZÖREN MAHALLESİ,1358,GÖLKÖY,52,ORDU
61012,KUŞLUVAN MAHALLESİ,1358,GÖLKÖY,52,ORDU
151277,ÖZLÜ MAHALLESİ,1358,GÖLKÖY,52,ORDU
61013,PAŞAPINAR MAHALLESİ,1358,GÖLKÖY,52,ORDU
61014,SARICA MAHALLESİ,1358,GÖLKÖY,52,ORDU
151279,SÜLEYMANİYE MAHALLESİ,1358,GÖLKÖY,52,ORDU
151283,YUVAPINAR MAHALLESİ,1358,GÖLKÖY,52,ORDU
151477,AŞAĞIKOZPINAR MAHALLESİ,1482,KORGAN,52,ORDU
61111,AŞAĞIYAYLACIK MAHALLESİ,1482,KORGAN,52,ORDU
151481,BELALAN MAHALLESİ,1482,KORGAN,52,ORDU
151485,BEYPINARI MAHALLESİ,1482,KORGAN,52,ORDU
151487,BÜYÜKAKÇAKESE MAHALLESİ,1482,KORGAN,52,ORDU
151459,ÇAMLI MAHALLESİ,1482,KORGAN,52,ORDU
151463,ÇAYIRKENT MAHALLESİ,1482,KORGAN,52,ORDU
151467,ÇİFTLİK MAHALLESİ,1482,KORGAN,52,ORDU
151491,ÇİTLİCE MAHALLESİ,1482,KORGAN,52,ORDU
61112,DİP MAHALLESİ,1482,KORGAN,52,ORDU
151495,DURALİ MAHALLESİ,1482,KORGAN,52,ORDU
151497,KARAKIŞLA MAHALLESİ,1482,KORGAN,52,ORDU
61113,KARAKOYUNLU MAHALLESİ,1482,KORGAN,52,ORDU
151501,KOÇCUĞAZ MAHALLESİ,1482,KORGAN,52,ORDU
61114,SARIALIÇ MAHALLESİ,1482,KORGAN,52,ORDU
151505,SOĞUKPINAR MAHALLESİ,1482,KORGAN,52,ORDU
151509,TATARCIK MAHALLESİ,1482,KORGAN,52,ORDU
61115,TEPE MAHALLESİ,1482,KORGAN,52,ORDU
151471,TEPEALAN MAHALLESİ,1482,KORGAN,52,ORDU
151513,TERZİLİ MAHALLESİ,1482,KORGAN,52,ORDU
61116,YAZICI MAHALLESİ,1482,KORGAN,52,ORDU
61117,YAZLIK MAHALLESİ,1482,KORGAN,52,ORDU
151515,YENİKÖY MAHALLESİ,1482,KORGAN,52,ORDU
61118,YENİPINAR MAHALLESİ,1482,KORGAN,52,ORDU
151519,YEŞİLALAN MAHALLESİ,1482,KORGAN,52,ORDU
151523,YEŞİLDERE MAHALLESİ,1482,KORGAN,52,ORDU
151527,YEŞİLYURT MAHALLESİ,1482,KORGAN,52,ORDU
151531,YUKARIKOZPINAR MAHALLESİ,1482,KORGAN,52,ORDU
61119,YUKARIYAYLACIK MAHALLESİ,1482,KORGAN,52,ORDU
74608,ABDÜLKADİRKÖY KÖYÜ, KADİR MEVKİİ,1156,AYANCIK,57,SİNOP
74609,ABDÜLKADİRKÖY KÖYÜ, KIRAN MEVKİİ,1156,AYANCIK,57,SİNOP
74607,ABDÜLKADİRKÖY KÖYÜ, YUNUS MEVKİİ,1156,AYANCIK,57,SİNOP
74611,AĞAÇLI KÖYÜ, HARZANA MEVKİİ,1156,AYANCIK,57,SİNOP
74612,AĞAÇLI KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74610,AĞAÇLI KÖYÜ, ŞERBETÇİ MEVKİİ,1156,AYANCIK,57,SİNOP
74614,AKÇAKESE KÖYÜ, GEMRE MEVKİİ,1156,AYANCIK,57,SİNOP
74615,AKÇAKESE KÖYÜ, MERKEZ  MEVKİİ,1156,AYANCIK,57,SİNOP
74613,AKÇAKESE KÖYÜ, PİR MEVKİİ,1156,AYANCIK,57,SİNOP
74781,AKÖREN KÖYÜ, BÖRKÜCEK MEVKİİ,1156,AYANCIK,57,SİNOP
74782,AKÖREN KÖYÜ, DALIP MEVKİİ,1156,AYANCIK,57,SİNOP
74780,AKÖREN KÖYÜ, DOGALAŞA MEVKİİ,1156,AYANCIK,57,SİNOP
74779,AKÖREN KÖYÜ, KOVANLIK MEVKİİ,1156,AYANCIK,57,SİNOP
74778,AKÖREN KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74616,ALİKÖY KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74618,ARMUTLUYAZI KÖYÜ, AŞAĞI  MEVKİİ,1156,AYANCIK,57,SİNOP
74619,ARMUTLUYAZI KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74617,ARMUTLUYAZI KÖYÜ, ŞABANOĞLU MEVKİİ,1156,AYANCIK,57,SİNOP
74621,ARMUTLUYAZI KÖYÜ, URGANGERİŞ MEVKİİ,1156,AYANCIK,57,SİNOP
74620,ARMUTLUYAZI KÖYÜ, YUKARI MEVKİİ,1156,AYANCIK,57,SİNOP
98784,AŞAĞIKÖY KÖYÜ, AŞAĞIKÖY MÜCAVİR MEVKİİ,1156,AYANCIK,57,SİNOP
74623,AŞAĞIKÖY KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74622,AŞAĞIKÖY KÖYÜ, YUKARI MEVKİİ,1156,AYANCIK,57,SİNOP
74783,AVDULLU KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74784,AVDULLU KÖYÜ, SAĞ MEVKİİ,1156,AYANCIK,57,SİNOP
74785,AVDULLU KÖYÜ, TAŞMAN MEVKİİ,1156,AYANCIK,57,SİNOP
74627,AYGÖRDÜ KÖYÜ, BERİGÜNEY MEVKİİ,1156,AYANCIK,57,SİNOP
74626,AYGÖRDÜ KÖYÜ, DOĞACI MEVKİİ,1156,AYANCIK,57,SİNOP
74625,AYGÖRDÜ KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74628,AYGÖRDÜ KÖYÜ, ÖTEGÜNEY MEVKİİ,1156,AYANCIK,57,SİNOP
74788,BABAÇAY KÖYÜ, AYIP MEVKİİ,1156,AYANCIK,57,SİNOP
74790,BABAÇAY KÖYÜ, FIRINCIK MEVKİİ,1156,AYANCIK,57,SİNOP
74791,BABAÇAY KÖYÜ, HATLI MEVKİİ,1156,AYANCIK,57,SİNOP
74787,BABAÇAY KÖYÜ, KESECİK MEVKİİ,1156,AYANCIK,57,SİNOP
74793,BABAÇAY KÖYÜ, KIRINDI MEVKİİ,1156,AYANCIK,57,SİNOP
74789,BABAÇAY KÖYÜ, KİBAROĞLU MEVKİİ,1156,AYANCIK,57,SİNOP
74792,BABAÇAY KÖYÜ, MAKAS MEVKİİ,1156,AYANCIK,57,SİNOP
74786,BABAÇAY KÖYÜ, SARNIÇ MEVKİİ,1156,AYANCIK,57,SİNOP
74630,BABAKÖY KÖYÜ, BÜYÜKDÜZ MEVKİİ,1156,AYANCIK,57,SİNOP
74632,BABAKÖY KÖYÜ, GELECEK  MEVKİİ,1156,AYANCIK,57,SİNOP
74631,BABAKÖY KÖYÜ, KIZILCAELMA MEVKİİ,1156,AYANCIK,57,SİNOP
74629,BABAKÖY KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74634,BAHÇELİ KÖYÜ, DEVRENT MEVKİİ,1156,AYANCIK,57,SİNOP
74633,BAHÇELİ KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74798,BAKIRLI KÖYÜ, AKSU MEVKİİ,1156,AYANCIK,57,SİNOP
74801,BAKIRLI KÖYÜ, BALCA MEVKİİ,1156,AYANCIK,57,SİNOP
74803,BAKIRLI KÖYÜ, DUGARSÖKÜ MEVKİİ,1156,AYANCIK,57,SİNOP
74800,BAKIRLI KÖYÜ, ELEMİN MEVKİİ,1156,AYANCIK,57,SİNOP
74797,BAKIRLI KÖYÜ, HACIOĞLU MEVKİİ,1156,AYANCIK,57,SİNOP
74795,BAKIRLI KÖYÜ, İNALTI ORMAN  MEVKİİ,1156,AYANCIK,57,SİNOP
74796,BAKIRLI KÖYÜ, KÖYYERİ MEVKİİ,1156,AYANCIK,57,SİNOP
74799,BAKIRLI KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74794,BAKIRLI KÖYÜ, SEKİCEK MEVKİİ,1156,AYANCIK,57,SİNOP
74802,BAKIRLI KÖYÜ, SÜNGÜR MEVKİİ,1156,AYANCIK,57,SİNOP
74808,BAKIRLIZAVİYE KÖYÜ, CİVREYİL MEVKİİ,1156,AYANCIK,57,SİNOP
74809,BAKIRLIZAVİYE KÖYÜ, ÇAMCUĞAZ MEVKİİ,1156,AYANCIK,57,SİNOP
74806,BAKIRLIZAVİYE KÖYÜ, KUZDAĞI MEVKİİ,1156,AYANCIK,57,SİNOP
74805,BAKIRLIZAVİYE KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74807,BAKIRLIZAVİYE KÖYÜ, YUKARI KUZDAĞI MEVKİİ,1156,AYANCIK,57,SİNOP
74635,BELPINAR KÖYÜ, DERE MEVKİİ,1156,AYANCIK,57,SİNOP
74638,BELPINAR KÖYÜ, GÜNEY MEVKİİ,1156,AYANCIK,57,SİNOP
74637,BELPINAR KÖYÜ, HASANÇE MEVKİİ,1156,AYANCIK,57,SİNOP
74639,BELPINAR KÖYÜ, MADEN MEVKİİ,1156,AYANCIK,57,SİNOP
74636,BELPINAR KÖYÜ, SERÇEBACAK MEVKİİ,1156,AYANCIK,57,SİNOP
139589,BEŞİKTAŞ MAHALLESİ,1156,AYANCIK,57,SİNOP
74641,BÜYÜKDÜZ KÖYÜ, BAĞMA MEVKİİ,1156,AYANCIK,57,SİNOP
74640,BÜYÜKDÜZ KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74642,BÜYÜKDÜZ KÖYÜ, ONORTAK MEVKİİ,1156,AYANCIK,57,SİNOP
74897,BÜYÜKPINAR KÖYÜ, BÜYÜKPINAR MEVKİİ,1156,AYANCIK,57,SİNOP
74896,BÜYÜKPINAR KÖYÜ, KIZILCAELMA MEVKİİ,1156,AYANCIK,57,SİNOP
74901,BÜYÜKPINAR KÖYÜ, SANSAR MEVKİİ,1156,AYANCIK,57,SİNOP
74898,BÜYÜKPINAR KÖYÜ, YEMİŞLİ  MEVKİİ,1156,AYANCIK,57,SİNOP
74899,BÜYÜKPINAR KÖYÜ, YEMİŞLİ ORMAN İŞLETME MEVKİİ,1156,AYANCIK,57,SİNOP
70207,CEVİZLİ MAHALLESİ,1156,AYANCIK,57,SİNOP
74643,ÇAMYAYLA KÖYÜ, BEŞPINAR MEVKİİ,1156,AYANCIK,57,SİNOP
74646,ÇAMYAYLA KÖYÜ, ÇAY MEVKİİ,1156,AYANCIK,57,SİNOP
74645,ÇAMYAYLA KÖYÜ, KÜÇÜKLEFKEN MEVKİİ,1156,AYANCIK,57,SİNOP
74644,ÇAMYAYLA KÖYÜ, SÖKÜBELE MEVKİİ,1156,AYANCIK,57,SİNOP
74811,ÇAYBAŞI KÖYÜ, DERE KÖY MEVKİİ,1156,AYANCIK,57,SİNOP
74816,ÇAYBAŞI KÖYÜ, EBCE MEVKİİ,1156,AYANCIK,57,SİNOP
74815,ÇAYBAŞI KÖYÜ, HACI KÖYÜ MEVKİİ,1156,AYANCIK,57,SİNOP
74812,ÇAYBAŞI KÖYÜ, HÖKOL OĞLU MEVKİİ,1156,AYANCIK,57,SİNOP
74813,ÇAYBAŞI KÖYÜ, KEPEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74810,ÇAYBAŞI KÖYÜ, KUZ MEVKİİ,1156,AYANCIK,57,SİNOP
74814,ÇAYBAŞI KÖYÜ, SEVİNÇ MEVKİİ,1156,AYANCIK,57,SİNOP
70208,ÇAYİÇİ MAHALLESİ,1156,AYANCIK,57,SİNOP
74648,ÇAYLIOĞLU KÖYÜ, KÜRT DÜZÜ AŞAĞI MEVKİİ,1156,AYANCIK,57,SİNOP
74647,ÇAYLIOĞLU KÖYÜ, KÜRT DÜZÜ YUKARI MEVKİİ,1156,AYANCIK,57,SİNOP
74650,ÇAYLIOĞLU KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74649,ÇAYLIOĞLU KÖYÜ, YALI MEVKİİ,1156,AYANCIK,57,SİNOP
74657,DAVUTLU KÖYÜ, CEBELİ MEVKİİ,1156,AYANCIK,57,SİNOP
74656,DAVUTLU KÖYÜ, DAVUT MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74658,DAVUTLU KÖYÜ, KARACAAĞAÇ MEZİKGÜNEY MEVKİİ,1156,AYANCIK,57,SİNOP
74652,DAVUTLU KÖYÜ, KARACULHA MEVKİİ,1156,AYANCIK,57,SİNOP
74653,DAVUTLU KÖYÜ, KARŞILÜVEP MEVKİİ,1156,AYANCIK,57,SİNOP
74651,DAVUTLU KÖYÜ, KUZGUNCUK MEVKİİ,1156,AYANCIK,57,SİNOP
74654,DAVUTLU KÖYÜ, SARAYCIK MEVKİİ,1156,AYANCIK,57,SİNOP
74659,DAVUTLU KÖYÜ, TÜNEK MEVKİİ,1156,AYANCIK,57,SİNOP
74655,DAVUTLU KÖYÜ, ZİNDAN MEVKİİ,1156,AYANCIK,57,SİNOP
74660,DEDEAĞAÇ KÖYÜ, FİYE MEVKİİ,1156,AYANCIK,57,SİNOP
74662,DEDEAĞAÇ KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74661,DEDEAĞAÇ KÖYÜ, PAZAR YERİ MEVKİİ,1156,AYANCIK,57,SİNOP
74663,DEDEAĞAÇ KÖYÜ, ULAŞ MEVKİİ,1156,AYANCIK,57,SİNOP
70209,DENİZCİLER MAHALLESİ,1156,AYANCIK,57,SİNOP
74666,DEREKÖY KÖYÜ, BESTİLE MEVKİİ,1156,AYANCIK,57,SİNOP
74667,DEREKÖY KÖYÜ, GENZE MEVKİİ,1156,AYANCIK,57,SİNOP
74664,DEREKÖY KÖYÜ, KIRAN MEVKİİ,1156,AYANCIK,57,SİNOP
74665,DEREKÖY KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74821,DİBEKLİ KÖYÜ, ARMUTÇA MEVKİİ,1156,AYANCIK,57,SİNOP
74823,DİBEKLİ KÖYÜ, CUROĞLU MEVKİİ,1156,AYANCIK,57,SİNOP
74819,DİBEKLİ KÖYÜ, DİBEKLİ MEVKİİ,1156,AYANCIK,57,SİNOP
74817,DİBEKLİ KÖYÜ, KARANCI MEVKİİ,1156,AYANCIK,57,SİNOP
74820,DİBEKLİ KÖYÜ, KARATAŞ MEVKİİ,1156,AYANCIK,57,SİNOP
74822,DİBEKLİ KÖYÜ, KOLCA MEVKİİ,1156,AYANCIK,57,SİNOP
74818,DİBEKLİ KÖYÜ, YAYLAYANI MEVKİİ,1156,AYANCIK,57,SİNOP
74671,DOĞANLI KÖYÜ, ALİ GEYŞİ MEVKİİ,1156,AYANCIK,57,SİNOP
74668,DOĞANLI KÖYÜ, HARMANLAR MEVKİİ,1156,AYANCIK,57,SİNOP
74669,DOĞANLI KÖYÜ, HÜMER MEVKİİ,1156,AYANCIK,57,SİNOP
74670,DOĞANLI KÖYÜ, ORTA MEVKİİ,1156,AYANCIK,57,SİNOP
98783,DOLAY KÖYÜ, DOLAY MÜCAVİR MEVKİİ,1156,AYANCIK,57,SİNOP
74674,DOLAY KÖYÜ, İKLAMA MEVKİİ,1156,AYANCIK,57,SİNOP
74673,DOLAY KÖYÜ, MALI MEVKİİ,1156,AYANCIK,57,SİNOP
74672,DOLAY KÖYÜ, YUKARI MEVKİİ,1156,AYANCIK,57,SİNOP
74676,ERDEMLİ KÖYÜ, DÜDÜKLÜK MEVKİİ,1156,AYANCIK,57,SİNOP
74678,ERDEMLİ KÖYÜ, HACI MEVKİİ,1156,AYANCIK,57,SİNOP
74677,ERDEMLİ KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74828,ERİKLİ KÖYÜ, ÇANGAL MEVKİİ,1156,AYANCIK,57,SİNOP
74826,ERİKLİ KÖYÜ, ÇUKUR  MEVKİİ,1156,AYANCIK,57,SİNOP
74824,ERİKLİ KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74825,ERİKLİ KÖYÜ, OMURYERİ MEVKİİ,1156,AYANCIK,57,SİNOP
74827,ERİKLİ KÖYÜ, ŞIHLAR MEVKİİ,1156,AYANCIK,57,SİNOP
74679,FINDIKLI KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74831,GÖLDAĞI KÖYÜ, ATBAŞI MEVKİİ,1156,AYANCIK,57,SİNOP
74832,GÖLDAĞI KÖYÜ, GÜZEREN MEVKİİ,1156,AYANCIK,57,SİNOP
74830,GÖLDAĞI KÖYÜ, KACAK MEVKİİ,1156,AYANCIK,57,SİNOP
74829,GÖLDAĞI KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74834,GÖLKÖY KÖYÜ, DEMİRCİ MEVKİİ,1156,AYANCIK,57,SİNOP
74833,GÖLKÖY KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74836,GÖLKÖY KÖYÜ, ŞIHLAR MEVKİİ,1156,AYANCIK,57,SİNOP
74835,GÖLKÖY KÖYÜ, VELET MEVKİİ,1156,AYANCIK,57,SİNOP
74837,GÜRPINAR KÖYÜ,1156,AYANCIK,57,SİNOP
74841,GÜRSÖKÜ KÖYÜ, ECEK MEVKİİ,1156,AYANCIK,57,SİNOP
74844,GÜRSÖKÜ KÖYÜ, HÜSEYİN USTA MEVKİİ,1156,AYANCIK,57,SİNOP
74839,GÜRSÖKÜ KÖYÜ, IŞIKLAR MEVKİİ,1156,AYANCIK,57,SİNOP
74840,GÜRSÖKÜ KÖYÜ, İMAMOĞLU MEVKİİ,1156,AYANCIK,57,SİNOP
74842,GÜRSÖKÜ KÖYÜ, KUMLUK MEVKİİ,1156,AYANCIK,57,SİNOP
74843,GÜRSÖKÜ KÖYÜ, MAZİ MEVKİİ,1156,AYANCIK,57,SİNOP
74838,GÜRSÖKÜ KÖYÜ, MERKEZ MEVKİİ,1156,AYANCIK,57,SİNOP
74690,HACILI KÖYÜ, ALİDEĞİRMEN MEVKİİ,1156,AYANCIK,57,SİNOP
74691,HACILI KÖYÜ, BALOĞLU MEVKİİ,1156,AYANCIK,57,SİNOP
74682,HACILI KÖYÜ, BIÇAKÇI MEVKİİ,1156,AYANCIK,57,SİNOP
74685,HACILI KÖYÜ, BOZAT MEVKİİ,1156,AYANCIK,57,SİNOP
74686,HACILI KÖYÜ, ÇAMCUVAZ MEVKİİ,1156,AYANCIK,57,SİNOP
74683,HACILI KÖYÜ, KONAK MEVKİİ,1156,AYANCIK,57,SİNOP
74687,HACILI KÖYÜ, KÜRÜKOĞLU MEVKİİ,1156,AYANCIK,57,SİNOP
74684,HACILI KÖYÜ, OBRUK MEVKİİ,1156,AYANCIK,57,SİNOP
74688,HACILI KÖYÜ, TIĞNA MEVKİİ,1156,AYANCIK,57,SİNOP
74689,HACILI KÖYÜ, TORMA OĞLU MEVKİİ,1156,AYANCIK,57,SİNOP
74681,HACILI KÖYÜ, TÜRKKÖY MEVKİİ,1156,AYANCIK,57,SİNOP
74847,HACIOĞLU KÖYÜ, ALAYÜREK MEVKİİ,1156,AYANCIK,57,SİNOP
74848,HACIOĞLU KÖYÜ, CENİ MEVKİİ,1156,AYANCIK,57,SİNOP
74846,HACIOĞLU KÖYÜ, ESE MEVKİİ,1156,AYANCIK,57,SİNOP
74845,HACIOĞLU KÖYÜ, TEKFUR MEVKİİ,1156,AYANCIK,57,SİNOP
74695,HATİP KÖYÜ, AŞAĞI IŞIĞAN MEVKİİ,1156,AYANCIK,57,SİNOP
74693,HATİP KÖYÜ, BALÇUKURU MEVKİİ,1156,AYANCIK,57,SİNOP
74692,HATİP KÖYÜ, ELEMİNBAŞI MEVKİİ,1156,AYANCIK,57,SİNOP
74694,HATİP KÖYÜ, MERKEZ  MEVKİİ,1156,AYANCIK,57,SİNOP
74696,HATİP KÖYÜ, YUKARI IŞIĞAN MEVKİİ,1156,AYANCIK,57,SİNOP
74699,HÜSEYİNBEY KÖYÜ, ÇUKUR MEVKİİ,1156,AYANCIK,57,SİNOP
74698,HÜSEYİNBEY KÖYÜ, FİDAN MEVKİİ,1156,AYANCIK,57,SİNOP
74697,HÜSEYİNBEY KÖYÜ, TERZE MEVKİİ,1156,AYANCIK,57,SİNOP
74852,İNALTI KÖYÜ, HAMZAÇAY MEVKİİ,1156,AYANCIK,57,SİNOP
74849,İNALTI KÖYÜ, İNALTI MEVKİİ,1156,AYANCIK,57,SİNOP
74851,İNALTI KÖYÜ, KIRANARDI MEVKİİ,1156,AYANCIK,57,SİNOP
74850,İNALTI KÖYÜ, KÖKLEN MEVKİİ,1156,AYANCIK,57,SİNOP
74853,KALDIRAYAK KÖYÜ, AŞAĞIKÖY MEVKİİ,1156,AYANCIK,57,SİNOP
